customer_id,orders_placed,products_purchased,amount_spent
4180,3,10,1769.9100341796875
291,5,22,6029.48014831543
7459,5,12,2619.670063018799
4003,4,11,2014.8300399780273
10027,4,11,2119.6700401306152
3628,5,9,2214.780040740967
8917,8,28,5857.400127410889
117,2,4,429.90000915527344
11730,5,19,3865.6900482177734
1961,6,20,4569.450063705444
4924,3,9,1811.8300514221191
10152,3,6,1259.7400093078613
7455,2,5,999.9100303649902
2421,2,8,1312.7900276184082
6520,1,4,759.8700141906738
6867,4,11,1839.7700271606445
3583,4,16,3114.4100646972656
6432,3,7,1439.8300399780273
8052,11,31,6189.340126037598
4469,6,18,3489.560047149658
9726,6,24,4899.56010055542
4169,7,24,4604.3900718688965
11156,8,30,6267.360160827637
7293,7,18,2871.6200256347656
4427,7,22,4093.650115966797
3505,4,6,1037.8900260925293
10635,8,26,5975.360137939453
9053,9,28,5663.250114440918
8140,3,10,2659.7800788879395
121,2,5,809.8500175476074
1828,7,25,4488.430097579956
12252,1,4,1139.9000396728516
9886,7,15,3704.630058288574
4911,7,24,5155.530120849609
6288,8,24,5389.230060577393
11439,3,8,2209.770050048828
10356,1,4,1499.8400421142578
4757,5,16,2599.7200813293457
10225,7,23,3779.430061340332
5791,5,18,3779.5800762176514
9463,7,20,4629.540111541748
1943,7,24,4364.330059051514
6869,5,14,1831.8100337982178
8938,5,20,4255.4900550842285
10266,2,9,1873.8400382995605
824,5,16,3527.6601066589355
3755,10,31,5683.210105895996
11365,3,11,1949.7800216674805
10765,8,25,4939.45009803772
7396,7,17,3889.650077819824
5466,4,9,1479.8800315856934
11501,7,19,4029.470069885254
2548,4,10,1479.7800369262695
7537,5,17,2839.630023956299
1878,2,5,1068.9100189208984
7081,4,19,4175.560070037842
6427,7,19,3859.630096435547
8014,5,9,1829.740032196045
7713,6,16,3474.6800785064697
1285,7,25,6184.3701171875
6039,2,7,1709.8200378417969
9734,2,5,1169.9000282287598
6654,5,17,2541.7500705718994
4670,3,11,2049.770050048828
1176,2,8,966.9200115203857
12257,2,3,999.9100341796875
2465,2,2,299.95999908447266
7947,2,6,1509.6800155639648
7832,3,10,1631.6800155639648
3606,1,4,1013.9300117492676
6947,4,16,3319.6200580596924
1008,8,23,4409.690105438232
4099,6,12,2439.7000617980957
7554,4,12,2494.7900466918945
7716,7,22,4809.450103759766
358,4,13,2699.750072479248
7951,4,17,3127.5500526428223
9083,5,17,3245.6100845336914
494,7,23,4109.500080108643
10633,3,6,1629.8100280761719
409,6,16,2489.5800170898438
9247,5,13,2593.640068054199
11575,6,18,3899.5200805664062
6819,5,17,3265.5100708007812
6034,4,16,3053.710048675537
12105,3,9,1024.8300132751465
3968,6,17,4269.600078582764
9789,8,24,5139.3701095581055
9741,5,15,3126.700080871582
8719,7,27,5339.4201011657715
3906,6,17,3284.6100692749023
10363,5,15,2935.6600646972656
8283,7,15,3204.730049133301
6634,4,11,2249.7700729370117
3920,4,12,1658.7600440979004
6615,11,35,7179.190143585205
9433,7,20,3939.4600563049316
987,6,23,5149.440116882324
12228,4,9,1739.8300590515137
3021,7,20,4729.580108642578
11782,4,7,2089.8800621032715
2614,1,5,694.9000072479248
1414,4,14,2189.8300437927246
5308,6,14,3135.6800632476807
46,5,19,3887.620090484619
4017,5,18,3258.5300636291504
4658,5,11,1924.7500343322754
9533,6,19,3544.59006690979
1660,4,11,2184.83003616333
2561,3,11,1673.9000358581543
9200,8,22,3789.5700759887695
217,4,14,2540.7400760650635
10941,1,2,399.99000549316406
7003,3,9,1521.7900314331055
2781,6,14,2169.7400341033936
8547,2,7,1269.9000129699707
8933,4,17,3379.460060119629
284,5,12,2654.6300354003906
10477,3,10,2159.7700729370117
5382,8,25,5291.220069885254
6582,5,18,3666.7800827026367
9460,3,10,2179.750030517578
6517,4,10,3839.820026397705
12231,4,7,1219.9200248718262
4097,3,9,1779.8100318908691
12055,2,5,1029.8400192260742
1841,1,3,679.9299926757812
7851,4,12,2204.8600482940674
6462,2,6,939.8400115966797
10460,3,8,1159.8100128173828
5515,4,7,1479.9400329589844
9733,2,3,559.9600219726562
3434,4,13,2559.6900596618652
8173,4,8,2299.8800659179688
7257,2,5,919.8300170898438
3023,1,1,207.9600067138672
10015,3,8,1334.8400344848633
3467,2,5,609.8800086975098
8633,4,11,2219.7400283813477
8827,4,14,2339.6200523376465
10484,5,19,3674.4800415039062
5707,7,19,4189.630115509033
5790,5,11,1904.7900428771973
1383,7,26,4667.510091781616
12045,6,20,4243.530075073242
8098,5,21,4139.370063781738
11902,7,20,4174.560073852539
8005,7,20,4664.560096740723
5359,8,24,4430.42010307312
1680,6,16,2785.4900226593018
8934,4,14,1914.7300415039062
6058,3,7,1119.8900108337402
8831,4,10,2015.7100524902344
1759,3,9,2249.8000717163086
5203,6,24,4764.110103607178
70,5,18,3309.4900550842285
2363,5,15,2769.5800437927246
3461,6,20,4449.500072479248
7559,5,13,3001.7100467681885
4303,5,16,4139.490093231201
10319,5,15,2939.6400413513184
4673,6,23,4569.630107879639
20,4,6,1589.7700500488281
2512,1,4,489.86000061035156
3533,3,7,1349.8500289916992
4888,6,17,4029.550075531006
10409,3,4,469.91000747680664
5683,7,21,4551.580104827881
479,2,6,1549.7299728393555
8969,6,19,3299.7800674438477
10153,5,13,2029.8100471496582
9005,4,16,3745.500087738037
5488,5,21,3411.5500679016113
5835,2,9,1349.8200302124023
11528,3,3,749.9300231933594
5522,4,9,1704.7100410461426
8073,2,10,1746.7500228881836
12430,4,15,3279.690086364746
5838,4,16,2829.5700492858887
10884,5,21,4654.460039138794
6711,4,15,2095.64005279541
11503,9,34,6686.380140304565
1459,4,15,2959.700080871582
10522,2,6,619.9200210571289
1525,3,8,1189.7599830627441
2028,3,7,1219.8100090026855
848,6,19,3281.450044631958
9018,7,26,5589.470100402832
7105,5,15,3084.520071029663
4027,3,5,1399.9300384521484
12330,4,12,2449.760040283203
6482,4,9,2259.7800521850586
10553,5,20,2711.6800498962402
5779,1,4,1179.920036315918
2340,3,6,1078.9300270080566
6301,5,14,2757.6800689697266
7338,2,6,1229.9000358581543
6598,2,6,1069.9300231933594
3722,3,8,1859.800033569336
3179,4,15,2384.6700477600098
1215,3,11,1749.8700523376465
1874,5,11,2249.7800521850586
11266,2,8,2469.840072631836
5686,2,9,1416.8100337982178
4649,4,5,929.8100204467773
3772,4,16,2612.640048980713
2057,2,5,829.9000244140625
1422,2,4,929.9100189208984
8980,1,1,299.9800109863281
9313,3,7,1179.8100204467773
7365,6,14,2603.8000564575195
5978,3,9,1483.8400382995605
5451,5,18,3368.480049133301
3354,4,7,1119.8500175476074
7324,4,12,1284.780014038086
2645,5,11,1629.6900215148926
9485,5,11,1609.800033569336
6919,4,13,2919.7200813293457
10265,6,20,3338.5600547790527
3627,4,18,3373.690055847168
1993,5,10,2217.700035095215
4460,10,27,6273.410007476807
1365,9,21,4959.5101318359375
1901,7,28,5601.33012008667
5269,3,5,959.8199996948242
5982,5,16,3384.6100997924805
3304,7,25,5424.360065460205
8248,1,2,579.9500122070312
5800,8,19,4084.560110092163
3065,5,8,1849.8100509643555
5002,3,10,1839.6800384521484
5243,4,8,1429.8000373840332
7104,4,14,2755.560043334961
4946,4,13,2859.6800498962402
8070,7,17,2779.670063018799
5783,4,15,2453.690061569214
7838,5,15,2309.750057220459
8351,4,9,1899.6900329589844
5665,8,25,4414.380088806152
6559,3,5,739.9300193786621
10255,4,9,2219.8500633239746
8829,5,15,3409.6500854492188
6585,8,23,4354.420093536377
3298,5,12,2233.6800079345703
9125,6,21,3629.550096511841
2407,5,14,2778.550022125244
3579,3,9,1819.7500343322754
3007,6,13,1849.790054321289
4818,5,13,1914.7700538635254
1004,4,10,2109.6900329589844
1168,4,13,2719.8200645446777
2716,4,13,2671.640048980713
616,8,26,5111.4700927734375
6442,5,16,3304.7400798797607
5181,4,10,2314.780044555664
3962,3,8,1369.8500366210938
1133,5,12,2269.740062713623
7580,4,17,2757.660047531128
3593,8,29,5788.340120315552
7781,3,9,1729.8700408935547
4344,3,5,1011.8500156402588
11903,6,18,3205.510057449341
7649,3,12,2146.760051727295
12043,3,3,719.8800201416016
12147,3,7,1889.8300476074219
5723,3,5,1449.750015258789
1178,5,15,3489.5500564575195
11844,4,14,2339.690044403076
300,6,19,3638.4600944519043
8599,2,8,1319.8300285339355
4987,3,14,3519.6100730895996
9766,2,5,1099.8000259399414
12129,4,17,4251.560121536255
6929,6,15,3189.6500816345215
10855,2,6,1154.9300327301025
4760,5,16,2924.56005859375
4215,5,12,2659.570037841797
2937,2,3,519.9100112915039
8301,1,4,959.9200286865234
781,1,5,809.8699989318848
444,6,18,3559.500099182129
6281,8,29,5249.280122756958
7776,4,11,1919.820053100586
4962,5,13,3243.5800399780273
5411,6,21,5174.560092926025
2552,3,14,3043.6600303649902
11076,5,15,2444.6300506591797
12139,3,11,2079.830047607422
5999,6,17,4379.450122833252
630,8,24,4299.460067749023
6669,8,21,4519.420104980469
1674,5,20,3493.5600662231445
5371,8,31,6704.450172424316
7428,5,14,3139.6300735473633
1792,7,22,4212.400089263916
1989,8,32,5649.23010635376
3725,4,9,2269.5900077819824
937,8,22,4416.400058746338
8622,8,20,3516.6600952148438
12162,7,23,4099.450099945068
5380,1,5,1329.9300384521484
9568,4,9,1609.770034790039
2216,5,14,3539.780086517334
8459,6,20,4359.400058746338
11972,4,14,2979.5700283050537
11391,4,10,2279.800048828125
6499,6,13,2699.6600341796875
1939,3,7,1139.880027770996
4420,5,23,3634.500045776367
3404,3,7,1329.8800315856934
799,6,15,3359.7500610351562
976,3,9,1629.8600273132324
11388,8,25,5005.530082702637
8270,4,12,2764.6700592041016
1618,8,23,4299.560075759888
6035,3,12,2019.7300338745117
9461,4,12,2829.7400665283203
10073,2,4,969.9400177001953
7037,4,9,1669.6800384521484
99,6,17,2839.700065612793
8850,5,14,2226.6700553894043
617,1,4,489.96001052856445
9816,6,15,3019.6400756835938
9448,3,10,2169.8200492858887
6364,7,18,3773.6600608825684
8812,10,26,5809.340087890625
2284,5,17,3514.5600872039795
8041,4,12,2594.540050506592
510,5,16,3871.7101039886475
11062,4,13,2647.6500663757324
10785,7,14,3764.760082244873
11917,4,10,2371.8400382995605
9221,3,5,848.9500045776367
1713,4,13,2749.700065612793
5413,7,21,5056.46010017395
7289,1,5,719.9100112915039
5319,6,15,2664.5700454711914
9870,1,3,469.9100112915039
676,6,22,4414.580078125
8175,4,12,2659.660057067871
3286,5,20,3904.7400798797607
11765,6,23,4849.510124206543
5430,4,14,2719.650016784668
11691,2,3,799.9500274658203
1181,3,8,1589.850040435791
9805,6,21,3613.6100578308105
6001,1,5,909.9000244140625
6282,5,13,3004.730068206787
11417,8,26,5459.360080718994
4874,5,15,3099.6900749206543
8460,3,5,1099.9200286865234
6558,3,9,1669.720027923584
10700,4,15,3089.6500663757324
7858,2,5,1269.9100341796875
2094,5,12,2089.56001663208
2065,4,13,2559.77006149292
12052,5,15,3109.6700439453125
10551,3,7,1314.7700176239014
4046,5,14,2058.830032348633
10362,5,14,3389.7200889587402
9646,3,9,1704.7100372314453
7773,1,3,549.9800109863281
10876,7,20,3799.5200958251953
9239,2,6,879.8800354003906
3609,1,3,739.9000244140625
10393,1,3,729.9300155639648
3348,2,6,929.8300170898438
11031,3,11,2314.700038909912
2756,6,16,3894.5000762939453
7435,9,28,6119.56014251709
8587,8,23,5245.540130615234
6896,5,12,1965.8800373077393
4404,7,22,4194.34005355835
5694,3,9,1979.7500457763672
5209,4,11,1713.6700248718262
10331,8,25,5294.450120925903
6571,7,24,4899.4200801849365
8703,3,10,1964.7600364685059
2128,6,18,3769.5800437927246
4298,4,16,3879.5800857543945
3244,5,17,3279.630058288574
9757,4,13,2339.7300567626953
9649,5,11,1959.8100318908691
231,4,10,1859.7800331115723
5442,6,18,3203.6300735473633
9650,4,16,3169.710090637207
9189,3,6,1479.7600326538086
2398,3,9,1464.8400344848633
11702,5,19,4089.4300689697266
885,1,1,49.97999954223633
6449,5,13,3009.7200775146484
5643,4,16,4239.5700759887695
2594,3,6,1309.8400268554688
3333,3,8,1369.7700309753418
4398,5,12,1869.770040512085
11274,4,13,2784.790054321289
4843,1,2,549.9200134277344
8383,4,8,2279.8200607299805
8766,11,38,9296.140186309814
2993,5,14,3599.640068054199
6741,3,4,879.9200172424316
5786,5,15,2739.590061187744
11486,4,11,1709.820053100586
6718,4,10,1849.8300285339355
9855,3,12,2495.6600646972656
1916,5,18,3279.60005569458
9161,8,24,5464.250053405762
8541,6,12,2129.8000450134277
7527,4,11,1657.7000274658203
4474,4,17,3501.7000885009766
5894,3,6,1201.870038986206
3842,1,1,119.9800033569336
1140,3,5,1149.920036315918
10378,4,10,2049.7300186157227
12292,4,12,2294.6300354003906
9676,6,18,3894.7500610351562
387,6,21,3369.3400688171387
10339,5,17,2426.6700553894043
3225,3,11,3129.81005859375
2631,3,12,1829.710048675537
2652,6,19,4309.460105895996
1349,3,9,1819.6300201416016
12158,1,2,259.98000717163086
12374,2,7,1759.8600540161133
11655,1,4,809.9300231933594
5991,5,11,1839.7500343322754
9696,2,5,1059.9300003051758
10524,1,2,489.9499969482422
4115,3,11,2569.8500022888184
354,10,25,4693.510082244873
1610,2,3,829.9500122070312
6847,6,13,2984.650047302246
11372,4,15,3039.7600860595703
10850,7,18,3343.740062713623
9021,1,2,329.9800109863281
10966,6,20,4009.4500732421875
7886,4,11,2001.6200275421143
3736,6,22,3983.56010055542
2930,9,25,4223.420074462891
86,5,9,1469.8700141906738
4489,3,13,2899.5800704956055
109,7,21,4259.610076904297
11332,7,22,3295.6400756835938
10954,7,24,4649.520088195801
2928,5,16,3549.600028991699
10029,6,18,3799.5900688171387
4329,4,9,1675.7700271606445
640,9,30,5634.400089263916
10464,3,8,1429.850040435791
5297,6,24,4624.4100914001465
7383,6,20,4279.500072479248
4996,5,17,2999.7100677490234
9880,5,17,3104.6700592041016
11778,4,11,2369.5900382995605
3401,5,12,2459.8000297546387
6061,4,13,2399.81005859375
4031,4,7,919.8500022888184
5651,5,14,2782.6700592041016
3982,5,12,3049.6900634765625
11531,7,14,2904.6700134277344
12078,3,8,1349.8800048828125
483,8,29,5256.390085220337
9674,4,7,1309.880039215088
6481,3,9,1919.7300262451172
2368,7,22,3819.500051498413
3347,5,13,2459.8300704956055
5391,3,15,3719.720100402832
7865,7,22,4119.600109100342
3648,6,17,3749.6400985717773
5672,9,29,5224.290142059326
8044,2,7,1559.920021057129
11319,5,14,3088.8200721740723
8571,5,14,2959.660057067871
4419,4,10,2254.8100662231445
5839,5,21,3899.2900619506836
9660,5,18,4099.590106964111
5776,5,13,2645.6900596618652
4054,5,12,2209.720069885254
2726,5,13,2439.8100242614746
1732,2,5,609.9600105285645
1313,3,11,2084.7200202941895
4994,3,6,1199.9200286865234
4692,1,1,119.9800033569336
2651,3,11,1899.8200454711914
2677,1,1,129.99000549316406
9997,2,5,789.9100227355957
10403,4,13,2109.7900199890137
11194,2,3,679.9400177001953
5128,7,13,3074.8400802612305
4855,7,24,4429.460079193115
8202,6,20,2833.6200370788574
8774,3,10,2129.5300064086914
10584,6,19,4679.660125732422
2462,8,28,6015.360118865967
2388,3,7,1384.8600387573242
2152,5,15,3499.4800415039062
1450,4,14,3069.580078125
5889,2,7,1849.7700424194336
6504,5,14,2539.7600708007812
8588,5,17,3119.7100677490234
8053,5,14,2895.550064086914
11387,9,25,4579.430084228516
11306,5,21,4917.410118103027
918,3,11,1934.6300048828125
2326,4,15,3039.780059814453
9751,3,10,2199.7700424194336
5379,3,7,1459.7700233459473
660,6,17,3674.5400733947754
8836,5,12,1969.780014038086
7596,6,9,1399.810043334961
4877,6,23,4419.530090332031
9622,8,16,3199.6600761413574
802,6,16,2639.7300605773926
7941,2,5,1439.8300094604492
1637,4,10,1929.8300437927246
9522,3,9,1719.8200302124023
3721,6,18,3529.5200576782227
8364,4,14,2999.6400566101074
10725,4,15,3179.6800575256348
10992,9,28,5218.380077362061
4809,4,10,1994.7800483703613
4566,2,2,599.9200134277344
9248,6,22,5209.600101470947
4959,8,28,5069.120079040527
8154,2,4,899.9600219726562
4196,7,17,2589.6400508880615
1564,6,20,3476.460063934326
9823,6,25,4751.600112915039
1131,5,17,3273.610092163086
10628,4,14,3209.5800743103027
10412,5,16,3321.6300926208496
3924,2,10,1869.790023803711
11405,7,21,3205.5500526428223
6180,3,12,2229.7900390625
10236,5,9,1619.7700424194336
4345,4,8,2009.8300552368164
6321,2,3,559.9400177001953
10505,5,18,3599.4500579833984
8581,6,18,3559.4300575256348
11561,3,8,1659.7800407409668
7788,1,5,1179.8200225830078
6687,2,3,494.90000915527344
7570,3,14,3099.5300369262695
2815,3,12,2249.810028076172
476,2,7,1669.8600463867188
10585,4,17,3302.390068054199
3786,6,13,1965.7600402832031
4212,9,29,5412.480091094971
1006,4,17,3726.6500854492188
8578,7,24,5043.610076904297
8771,3,9,1494.8400211334229
2083,6,20,5069.56014251709
770,1,2,269.92000579833984
6002,4,12,2059.6800384521484
9798,4,10,1815.7500457763672
3128,9,29,5064.170093536377
862,5,15,3329.650047302246
10201,6,22,4014.650068283081
11836,8,20,4409.6001052856445
10552,7,26,4813.520130157471
2245,4,9,1794.8000373840332
9830,7,19,4519.480098724365
8178,4,8,1619.8500366210938
793,3,12,2523.730052947998
3443,4,13,2318.840042114258
4351,2,5,739.7800178527832
6516,8,20,4191.450077056885
2814,5,13,3234.6700744628906
5419,5,15,3709.740093231201
5402,7,17,3735.590042114258
5732,6,19,4474.52010345459
11615,5,16,3487.709987640381
6209,5,15,3244.62007522583
4644,2,3,309.98000717163086
5513,5,16,2899.660083770752
7894,4,8,1679.8500366210938
5704,6,19,4249.480079650879
4449,4,7,1009.8600101470947
12005,3,9,2169.8000297546387
6988,5,14,2704.640068054199
3706,8,22,4074.340072631836
9973,6,15,3044.7100925445557
2892,3,9,1949.8600463867188
3186,5,10,1979.6300048828125
7994,4,11,2163.7600631713867
7651,5,12,2057.840057373047
5423,7,21,4033.560070037842
4734,2,10,1959.8700332641602
11080,3,8,1469.7400150299072
2602,3,11,2649.590042114258
10279,2,8,1409.7800369262695
3279,4,12,2299.6700553894043
4712,5,15,3197.680072784424
12412,4,12,2239.6700325012207
11241,2,4,819.9200248718262
9254,2,6,889.850025177002
5725,7,19,3709.5900859832764
4615,4,6,1179.900016784668
6434,4,12,2574.73006439209
832,2,6,1269.860019683838
8050,5,16,2929.680046081543
12435,2,5,1329.8400421142578
5637,6,21,4254.270065307617
2345,5,14,2485.640037536621
4641,4,11,2159.7500438690186
12341,10,26,5242.360134124756
10443,6,17,3514.610065460205
8491,4,14,3119.630069732666
2609,7,25,5159.460113525391
60,3,10,1859.5700035095215
9047,7,20,4359.470066070557
9576,4,13,2427.660041809082
5654,15,47,8904.950210571289
2032,4,9,1569.8600425720215
10591,14,45,7889.050151824951
1094,8,22,4261.540086746216
9898,7,23,5209.480091094971
3602,4,12,2489.7400817871094
4349,7,21,3453.390064239502
3149,5,9,1265.6900215148926
11889,5,18,3471.5500679016113
10824,4,14,2631.6900596618652
3723,6,18,3679.4700508117676
1904,2,5,989.9000091552734
1390,2,6,1295.8200378417969
3393,4,10,1924.680030822754
8326,6,13,2209.740058898926
9727,9,37,7869.200172424316
9167,4,19,4139.590038299561
1270,4,9,1455.7900314331055
5062,3,7,1329.8100395202637
5331,8,28,5637.460113525391
7696,7,17,2769.680061340332
7089,9,19,2899.6800537109375
8700,5,12,2517.7100219726562
7163,6,24,4685.320085525513
2988,7,21,4509.530097961426
8391,5,18,3854.410068511963
2156,6,22,4759.560127258301
3941,6,17,3429.6500816345215
7393,5,16,3451.6700477600098
10982,8,30,5946.250137329102
545,3,5,1309.8600311279297
6902,4,13,2919.540065765381
1391,3,6,1045.9200229644775
9333,4,11,1929.6600303649902
10976,5,12,2794.5600357055664
10691,6,15,3195.730073928833
11252,5,18,3769.5700759887695
9906,4,14,2485.7900466918945
6105,2,4,514.9000053405762
8377,5,12,2849.660057067871
8521,5,11,2079.7100372314453
4830,4,15,2999.740077972412
2138,2,5,989.9300231933594
9914,2,9,1869.7100372314453
6464,2,7,2049.800048828125
4687,2,8,1674.740032196045
189,2,8,1909.8200378417969
4816,3,10,2219.8200340270996
12109,2,5,1109.8800201416016
1026,1,2,399.9800109863281
8878,2,4,569.8900146484375
4607,2,7,1329.8100318908691
10052,6,16,3404.4700469970703
12314,4,16,3089.7000579833984
7581,4,9,2061.860065460205
5903,5,12,2374.77001953125
10888,7,24,4899.580097198486
5358,4,11,2039.670036315918
4269,5,11,2389.7900581359863
1293,4,12,1839.7900390625
7533,3,8,1879.8200492858887
9845,5,13,2567.6400413513184
534,7,24,4249.370040893555
5708,5,14,2484.7300605773926
578,8,29,5694.4100914001465
6333,5,16,3075.6500701904297
5924,6,16,2304.6100273132324
2524,3,11,2679.7500534057617
3381,4,14,2949.7500762939453
7600,5,18,3674.5100860595703
4333,6,23,4221.4400634765625
9168,5,22,4499.3400802612305
3157,4,7,1669.8200149536133
11966,3,11,2174.7000274658203
1195,5,17,3949.5700874328613
9598,4,13,2817.7000465393066
1411,4,10,1554.8800430297852
6518,7,19,3654.680061340332
10009,6,20,4159.390075683594
12076,7,27,5361.41011428833
1260,4,14,2039.7800636291504
10891,7,20,4944.650115966797
10947,3,9,1969.8500480651855
5616,3,12,2409.8100624084473
1351,4,15,2605.6200561523438
4794,4,17,3009.650047302246
1249,5,21,4329.290058135986
2313,6,13,2933.7300872802734
4205,5,13,2779.7500381469727
10910,5,12,2364.7800521850586
3832,4,11,1889.7300567626953
3205,5,13,1978.7300300598145
311,5,15,3314.8000717163086
1684,5,15,2619.7900104522705
4350,4,14,3079.7300758361816
4811,2,3,729.9200286865234
7687,5,19,4261.570079803467
10494,3,9,2169.690044403076
3142,3,9,1609.8500480651855
4532,2,6,1209.870018005371
11906,4,11,2429.800064086914
8649,5,15,2999.6100578308105
1676,2,7,1569.7600212097168
10328,2,8,1169.7600135803223
873,2,5,1279.8600311279297
11004,5,16,2589.6900310516357
7483,1,1,199.99000549316406
4984,2,8,1539.9300155639648
10066,2,9,1839.8200225830078
2399,2,3,469.95001220703125
6916,3,8,1089.9400177001953
4707,9,26,4877.16011428833
7843,3,10,1679.8200416564941
93,5,12,2069.840061187744
3508,6,20,4259.46008682251
7360,4,12,2629.7200622558594
9123,2,5,805.8099937438965
5511,6,16,2520.7200603485107
8711,4,10,2279.650047302246
8498,3,10,1959.7700500488281
3154,7,18,2515.4700145721436
7214,4,8,1799.8400230407715
633,9,30,5848.460113525391
888,9,26,4994.330059051514
9743,10,31,6828.290145874023
10860,6,13,1869.8400268554688
7582,7,21,4124.58009147644
1835,5,16,2937.5900802612305
5537,5,12,2929.5800399780273
9230,5,15,3434.7000465393066
7758,9,25,4552.270080566406
2408,3,5,899.9500198364258
9703,3,9,2219.780055999756
9866,3,9,2119.8500480651855
2774,12,36,8039.300186157227
5119,5,12,2159.800037384033
10669,6,11,2345.6300315856934
4516,4,14,2439.6200637817383
566,3,10,1145.820011138916
9396,2,5,899.8800201416016
10189,1,5,1239.9200382232666
6047,7,19,3804.5300674438477
969,5,11,1679.7400131225586
1111,6,18,2974.5700664520264
569,13,29,5229.2601318359375
12010,5,14,2939.740074157715
8369,3,9,1889.8100357055664
7665,2,6,1379.870044708252
721,2,6,1299.8900260925293
1581,5,10,1141.8500137329102
9079,3,12,2024.7300357818604
11003,4,12,2845.7800788879395
9552,9,25,4419.4500732421875
717,5,20,3829.5200805664062
9278,5,14,2661.76007270813
2068,5,15,3169.5400581359863
3582,4,12,2799.6600341796875
4439,3,9,1999.890037536621
3000,3,11,2624.6900520324707
7945,1,5,869.9400100708008
3062,1,3,588.9400024414062
3693,1,2,439.9600067138672
251,5,9,1601.9200134277344
11833,9,29,6264.2401123046875
9238,7,21,3824.6700744628906
3303,9,32,6251.350101470947
10903,5,19,3139.5600509643555
1183,2,10,2319.700035095215
3359,6,10,1539.7800254821777
5480,7,25,4134.460021972656
1503,7,25,5839.460121154785
7877,3,12,3054.6400604248047
8136,6,22,4245.480098724365
4198,5,15,2141.5500259399414
10167,4,10,1659.800033569336
8605,7,23,4537.530090332031
2295,5,16,3309.550018310547
4103,5,15,3479.5800590515137
11873,4,11,2249.73006439209
11285,8,21,4809.440116882324
8374,6,13,2359.800033569336
3187,8,27,5399.2600746154785
11660,3,13,2222.6500415802
259,7,25,4617.570087432861
11641,3,15,2679.650062561035
366,4,16,3339.580062866211
1844,10,27,6579.390140533447
12191,4,15,3699.4700622558594
12068,6,20,3609.520076751709
11057,1,4,729.880012512207
2992,4,13,3695.640085220337
666,4,8,1929.8500366210938
8224,5,12,2089.850040435791
10329,4,8,2089.670051574707
11750,4,11,2339.760034561157
9382,6,19,3962.5500526428223
6954,5,17,2929.6200637817383
11020,6,18,3799.6200942993164
5048,5,18,3399.440040588379
5298,9,33,4970.25008392334
7361,5,12,2234.660026550293
204,4,13,2006.7700157165527
11161,5,12,2947.6500663757324
40,7,18,5253.6201171875
2239,4,11,2864.7600498199463
9320,5,15,3121.700054168701
707,2,4,439.9000129699707
9367,5,10,1771.73002243042
1477,3,11,2129.6500358581543
11841,2,8,1189.8500175476074
11985,10,30,6464.410123825073
1644,3,10,1714.8000259399414
7624,2,7,1454.780014038086
10569,2,5,1149.8700103759766
2981,2,6,1029.9200172424316
4558,1,4,579.9100036621094
11862,7,24,4754.4400997161865
11366,6,19,3580.5500984191895
4391,8,23,4079.540096282959
11958,4,12,2379.7200317382812
11990,3,13,2549.710063934326
6590,4,11,2624.690040588379
11296,3,10,2039.9000511169434
6093,3,11,1709.7300300598145
2387,5,17,3359.600067138672
6426,6,15,2639.580051422119
6923,4,15,2739.7000579833984
1616,3,14,2415.700038909912
2001,8,22,3509.530044555664
5774,5,15,2869.780059814453
5454,10,30,7279.270130157471
9412,4,11,2181.770050048828
5167,5,15,2589.5200271606445
10933,7,22,3714.550075531006
11773,2,6,988.8900108337402
1492,11,38,7627.150161743164
8358,6,17,3485.7200622558594
1604,4,5,879.8700332641602
12000,6,20,3949.620086669922
7276,5,14,2489.6300659179688
7423,7,19,3703.4300632476807
1702,5,13,2449.690044403076
1106,8,26,5259.280086517334
11604,5,15,2748.680061340332
647,9,25,4904.490081787109
9338,6,21,4254.430099487305
282,6,12,1689.770034790039
1834,4,13,2679.600051879883
9430,2,9,1799.7600440979004
11760,6,23,4221.5700759887695
8210,6,16,4243.710105895996
4854,5,15,2989.670051574707
11073,5,20,4564.410110473633
7480,4,10,2009.7500343322754
1742,5,15,2794.5300464630127
8463,9,24,4554.410068511963
10793,3,8,964.890022277832
1539,4,10,1574.8700485229492
285,8,21,4459.570114135742
10040,4,16,2519.720054626465
10359,6,17,3231.670063018799
6594,3,6,1049.8700256347656
8030,5,12,2039.7200164794922
9697,9,31,6958.190092086792
2967,2,7,1629.7900428771973
1247,3,14,3059.730068206787
1281,2,7,1579.9100303649902
11827,3,11,2109.8200454711914
10658,5,17,2913.5500679016113
2000,4,14,3169.7600746154785
7039,5,13,2362.7300510406494
4481,6,16,3474.670078277588
8990,5,17,3149.7700538635254
8145,5,17,3069.440055847168
2875,2,2,449.9199981689453
3629,1,4,749.9600067138672
4156,4,7,1187.5899963378906
10717,5,18,3684.630069732666
9921,2,8,1689.8600387573242
8474,2,7,1929.7900466918945
4606,2,7,1644.670000076294
2267,8,22,4389.620082855225
1839,3,8,1059.8700141906738
8128,5,16,3069.6900749206543
10801,7,20,4499.430103302002
9671,7,19,5239.500110626221
10693,4,12,2139.770050048828
5190,11,29,5583.490104675293
787,8,23,4289.570072174072
10999,4,11,2522.7300605773926
2078,11,24,4659.420112609863
11922,7,22,3784.550064086914
4952,8,19,3389.5500621795654
9472,5,18,3309.7000885009766
